match_id,match_end_time,team,hero,role,kills,deaths,duration_sec,region,patch_version,commentary_text
173,2026-03-12T23:51:00,Liquid,hero_12,hard_support,32,25,1422,SEA,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_12 hard_support ended with 32 kills and 25 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 1422 seconds."
173,2026-03-12T23:51:00,Liquid,hero_07,carry,23,35,,SEA,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_07 carry ended with 23 kills and 35 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately unknown seconds."
173,2026-03-12T23:51:00,Liquid,hero_34,hard_support,22,7,2055,SEA,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_34 hard_support ended with 22 kills and 7 deaths. The team coordinated objectives effectively and used the hero_34 ultimate ability to swing crucial team fights. Match duration was approximately 2055 seconds."
173,2026-03-12T23:51:00,Liquid,hero_01,mid,27,25,3460,SEA,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_01 mid ended with 27 kills and 25 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3460 seconds."
174,2026-03-11T16:26:00,C9,hero_11,offlane,26,9,2081,CN,7.35,"In this match between C9 and a rival on patch 7.35, the hero_11 offlane ended with 26 kills and 9 deaths. The team coordinated objectives effectively and used the hero_11 ultimate ability to swing crucial team fights. Match duration was approximately 2081 seconds."
174,2026-03-11T16:26:00,C9,hero_07,mid,8,0,1193,CN,7.35,"In this match between C9 and a rival on patch 7.35, the hero_07 mid ended with 8 kills and 0 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 1193 seconds."
174,2026-03-11T16:26:00,C9,hero_05,mid,31,27,1456,CN,7.35,"In this match between C9 and a rival on patch 7.35, the hero_05 mid ended with 31 kills and 27 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 1456 seconds."
174,2026-03-11T16:26:00,C9,hero_03,support,29,27,3452,CN,7.35,"In this match between C9 and a rival on patch 7.35, the hero_03 support ended with 29 kills and 27 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3452 seconds."
174,2026-03-11T16:26:00,C9,hero_01,hard_support,27,35,2743,CN,7.35,"In this match between C9 and a rival on patch 7.35, the hero_01 hard_support ended with 27 kills and 35 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2743 seconds."
175,2026-02-11T02:16:00,Gen.G,hero_02,hard_support,23,2,1055,CN,7.35a,"In this match between Gen.G and a rival on patch 7.35a, the hero_02 hard_support ended with 23 kills and 2 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1055 seconds."
175,2026-02-11T02:16:00,Gen.G,hero_14,offlane,7,30,1227,CN,7.35a,"In this match between Gen.G and a rival on patch 7.35a, the hero_14 offlane ended with 7 kills and 30 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 1227 seconds."
175,2026-02-11T02:16:00,Gen.G,hero_15,hard_support,17,29,3017,CN,7.35a,"In this match between Gen.G and a rival on patch 7.35a, the hero_15 hard_support ended with 17 kills and 29 deaths. The team coordinated objectives effectively and used the hero_15 ultimate ability to swing crucial team fights. Match duration was approximately 3017 seconds."
175,2026-02-11T02:16:00,Gen.G,hero_05,hard_support,5,15,2835,CN,7.35a,"In this match between Gen.G and a rival on patch 7.35a, the hero_05 hard_support ended with 5 kills and 15 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2835 seconds."
175,2026-02-11T02:16:00,Gen.G,hero_01,carry,34,19,3411,CN,7.35a,"In this match between Gen.G and a rival on patch 7.35a, the hero_01 carry ended with 34 kills and 19 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3411 seconds."
176,2026-03-04T12:58:00,OG,hero_02,offlane,18,10,1044,KR,7.35,"In this match between OG and a rival on patch 7.35, the hero_02 offlane ended with 18 kills and 10 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1044 seconds."
176,2026-03-04T12:58:00,OG,hero_07,hard_support,19,16,1151,KR,7.35,"In this match between OG and a rival on patch 7.35, the hero_07 hard_support ended with 19 kills and 16 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 1151 seconds."
176,2026-03-04T12:58:00,OG,hero_33,hard_support,10,3,3588,KR,7.35,"In this match between OG and a rival on patch 7.35, the hero_33 hard_support ended with 10 kills and 3 deaths. The team coordinated objectives effectively and used the hero_33 ultimate ability to swing crucial team fights. Match duration was approximately 3588 seconds."
176,2026-03-04T12:58:00,OG,hero_03,hard_support,1,18,2885,KR,7.35,"In this match between OG and a rival on patch 7.35, the hero_03 hard_support ended with 1 kills and 18 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 2885 seconds."
176,2026-03-04T12:58:00,OG,hero_04,hard_support,4,17,1932,KR,7.35,"In this match between OG and a rival on patch 7.35, the hero_04 hard_support ended with 4 kills and 17 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 1932 seconds."
177,2026-02-21T03:35:00,FNC,hero_11,mid,16,15,2886,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_11 mid ended with 16 kills and 15 deaths. The team coordinated objectives effectively and used the hero_11 ultimate ability to swing crucial team fights. Match duration was approximately 2886 seconds."
177,2026-02-21T03:35:00,FNC,hero_03,hard_support,2,21,1245,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_03 hard_support ended with 2 kills and 21 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1245 seconds."
177,2026-02-21T03:35:00,FNC,hero_08,hard_support,9,31,2591,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_08 hard_support ended with 9 kills and 31 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 2591 seconds."
177,2026-02-21T03:35:00,FNC,hero_16,mid,28,10,1763,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_16 mid ended with 28 kills and 10 deaths. The team coordinated objectives effectively and used the hero_16 ultimate ability to swing crucial team fights. Match duration was approximately 1763 seconds."
177,2026-02-21T03:35:00,FNC,hero_34,offlane,3,16,1375,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_34 offlane ended with 3 kills and 16 deaths. The team coordinated objectives effectively and used the hero_34 ultimate ability to swing crucial team fights. Match duration was approximately 1375 seconds."
178,2026-03-26T11:18:00,C9,hero_40,support,30,16,1494,CN,7.34b,"In this match between C9 and a rival on patch 7.34b, the hero_40 support ended with 30 kills and 16 deaths. The team coordinated objectives effectively and used the hero_40 ultimate ability to swing crucial team fights. Match duration was approximately 1494 seconds."
178,2026-03-26T11:18:00,C9,hero_36,support,0,18,2738,CN,7.34b,"In this match between C9 and a rival on patch 7.34b, the hero_36 support ended with 0 kills and 18 deaths. The team coordinated objectives effectively and used the hero_36 ultimate ability to swing crucial team fights. Match duration was approximately 2738 seconds."
178,2026-03-26T11:18:00,C9,hero_02,offlane,33,2,1298,CN,7.34b,"In this match between C9 and a rival on patch 7.34b, the hero_02 offlane ended with 33 kills and 2 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1298 seconds."
178,2026-03-26T11:18:00,C9,hero_12,offlane,27,17,2272,CN,7.34b,"In this match between C9 and a rival on patch 7.34b, the hero_12 offlane ended with 27 kills and 17 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 2272 seconds."
178,2026-03-26T11:18:00,C9,hero_05,carry,16,25,2788,CN,7.34b,"In this match between C9 and a rival on patch 7.34b, the hero_05 carry ended with 16 kills and 25 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2788 seconds."
179,2026-02-14T00:25:00,EG,hero_02,carry,4,0,2584,SEA,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_02 carry ended with 4 kills and 0 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2584 seconds."
179,2026-02-14T00:25:00,EG,hero_12,carry,28,22,1798,SEA,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_12 carry ended with 28 kills and 22 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 1798 seconds."
179,2026-02-14T00:25:00,EG,hero_49,offlane,12,2,997,SEA,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_49 offlane ended with 12 kills and 2 deaths. The team coordinated objectives effectively and used the hero_49 ultimate ability to swing crucial team fights. Match duration was approximately 997 seconds."
179,2026-02-14T00:25:00,EG,hero_06,carry,13,7,1391,SEA,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_06 carry ended with 13 kills and 7 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1391 seconds."
179,2026-02-14T00:25:00,EG,hero_01,hard_support,8,24,3588,SEA,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_01 hard_support ended with 8 kills and 24 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3588 seconds."
180,2026-04-28T22:44:00,Liquid,hero_02,offlane,27,20,1954,EU,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_02 offlane ended with 27 kills and 20 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1954 seconds."
180,2026-04-28T22:44:00,Liquid,hero_05,carry,17,3,2467,EU,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_05 carry ended with 17 kills and 3 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2467 seconds."
180,2026-04-28T22:44:00,Liquid,hero_38,carry,16,16,1628,EU,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_38 carry ended with 16 kills and 16 deaths. The team coordinated objectives effectively and used the hero_38 ultimate ability to swing crucial team fights. Match duration was approximately 1628 seconds."
180,2026-04-28T22:44:00,Liquid,hero_13,support,12,25,1630,EU,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_13 support ended with 12 kills and 25 deaths. The team coordinated objectives effectively and used the hero_13 ultimate ability to swing crucial team fights. Match duration was approximately 1630 seconds."
180,2026-04-28T22:44:00,Liquid,hero_10,carry,9,34,2666,EU,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_10 carry ended with 9 kills and 34 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 2666 seconds."
181,2026-04-28T02:47:00,T2,hero_02,carry,2,24,1991,CN,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_02 carry ended with 2 kills and 24 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1991 seconds."
181,2026-04-28T02:47:00,T2,hero_15,offlane,25,0,3011,CN,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_15 offlane ended with 25 kills and 0 deaths. The team coordinated objectives effectively and used the hero_15 ultimate ability to swing crucial team fights. Match duration was approximately 3011 seconds."
181,2026-04-28T02:47:00,T2,hero_05,support,30,27,2554,CN,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_05 support ended with 30 kills and 27 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2554 seconds."
181,2026-04-28T02:47:00,T2,hero_19,carry,34,14,913,CN,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_19 carry ended with 34 kills and 14 deaths. The team coordinated objectives effectively and used the hero_19 ultimate ability to swing crucial team fights. Match duration was approximately 913 seconds."
181,2026-04-28T02:47:00,T2,hero_01,support,7,34,2370,CN,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_01 support ended with 7 kills and 34 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2370 seconds."
182,2026-02-25T03:04:00,C9,hero_26,offlane,12,11,3171,KR,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_26 offlane ended with 12 kills and 11 deaths. The team coordinated objectives effectively and used the hero_26 ultimate ability to swing crucial team fights. Match duration was approximately 3171 seconds."
182,2026-02-25T03:04:00,C9,hero_50,support,12,19,2497,KR,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_50 support ended with 12 kills and 19 deaths. The team coordinated objectives effectively and used the hero_50 ultimate ability to swing crucial team fights. Match duration was approximately 2497 seconds."
182,2026-02-25T03:04:00,C9,hero_03,offlane,31,5,3491,KR,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_03 offlane ended with 31 kills and 5 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3491 seconds."
182,2026-02-25T03:04:00,C9,hero_10,mid,8,2,1690,KR,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_10 mid ended with 8 kills and 2 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 1690 seconds."
182,2026-02-25T03:04:00,C9,hero_25,hard_support,15,31,2492,KR,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_25 hard_support ended with 15 kills and 31 deaths. The team coordinated objectives effectively and used the hero_25 ultimate ability to swing crucial team fights. Match duration was approximately 2492 seconds."
183,2026-04-09T09:42:00,Secret,hero_50,carry,21,2,2560,NA,7.35,"In this match between Secret and a rival on patch 7.35, the hero_50 carry ended with 21 kills and 2 deaths. The team coordinated objectives effectively and used the hero_50 ultimate ability to swing crucial team fights. Match duration was approximately 2560 seconds."
183,2026-04-09T09:42:00,Secret,hero_24,hard_support,29,34,1510,NA,7.35,"In this match between Secret and a rival on patch 7.35, the hero_24 hard_support ended with 29 kills and 34 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 1510 seconds."
183,2026-04-09T09:42:00,Secret,hero_06,mid,4,2,1479,NA,7.35,"In this match between Secret and a rival on patch 7.35, the hero_06 mid ended with 4 kills and 2 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1479 seconds."
183,2026-04-09T09:42:00,Secret,hero_04,carry,30,2,1894,NA,7.35,"In this match between Secret and a rival on patch 7.35, the hero_04 carry ended with 30 kills and 2 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 1894 seconds."
183,2026-04-09T09:42:00,Secret,hero_01,mid,0,11,3491,NA,7.35,"In this match between Secret and a rival on patch 7.35, the hero_01 mid ended with 0 kills and 11 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3491 seconds."
184,2026-02-25T22:46:00,T2,hero_22,mid,4,12,2645,CN,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_22 mid ended with 4 kills and 12 deaths. The team coordinated objectives effectively and used the hero_22 ultimate ability to swing crucial team fights. Match duration was approximately 2645 seconds."
184,2026-02-25T22:46:00,T2,hero_20,support,20,7,3259,CN,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_20 support ended with 20 kills and 7 deaths. The team coordinated objectives effectively and used the hero_20 ultimate ability to swing crucial team fights. Match duration was approximately 3259 seconds."
184,2026-02-25T22:46:00,T2,hero_05,offlane,13,2,3329,CN,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_05 offlane ended with 13 kills and 2 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 3329 seconds."
184,2026-02-25T22:46:00,T2,hero_08,carry,7,17,1478,CN,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_08 carry ended with 7 kills and 17 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 1478 seconds."
184,2026-02-25T22:46:00,T2,hero_01,mid,23,35,1575,CN,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_01 mid ended with 23 kills and 35 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1575 seconds."
185,2026-04-16T22:44:00,T1,hero_29,carry,0,0,1634,EU,7.34,"In this match between T1 and a rival on patch 7.34, the hero_29 carry ended with 0 kills and 0 deaths. The team coordinated objectives effectively and used the hero_29 ultimate ability to swing crucial team fights. Match duration was approximately 1634 seconds."
185,2026-04-16T22:44:00,T1,hero_20,hard_support,18,26,2849,EU,7.34,"In this match between T1 and a rival on patch 7.34, the hero_20 hard_support ended with 18 kills and 26 deaths. The team coordinated objectives effectively and used the hero_20 ultimate ability to swing crucial team fights. Match duration was approximately 2849 seconds."
185,2026-04-16T22:44:00,T1,hero_03,mid,9,17,3042,EU,7.34,"In this match between T1 and a rival on patch 7.34, the hero_03 mid ended with 9 kills and 17 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3042 seconds."
185,2026-04-16T22:44:00,T1,hero_10,mid,11,2,3342,EU,7.34,"In this match between T1 and a rival on patch 7.34, the hero_10 mid ended with 11 kills and 2 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 3342 seconds."
185,2026-04-16T22:44:00,T1,hero_01,support,5,19,2324,EU,7.34,"In this match between T1 and a rival on patch 7.34, the hero_01 support ended with 5 kills and 19 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2324 seconds."
186,2026-04-12T12:40:00,DRX,hero_09,support,13,17,1117,EU,7.34,"In this match between DRX and a rival on patch 7.34, the hero_09 support ended with 13 kills and 17 deaths. The team coordinated objectives effectively and used the hero_09 ultimate ability to swing crucial team fights. Match duration was approximately 1117 seconds."
186,2026-04-12T12:40:00,DRX,hero_27,mid,30,31,1622,EU,7.34,"In this match between DRX and a rival on patch 7.34, the hero_27 mid ended with 30 kills and 31 deaths. The team coordinated objectives effectively and used the hero_27 ultimate ability to swing crucial team fights. Match duration was approximately 1622 seconds."
186,2026-04-12T12:40:00,DRX,hero_45,carry,3,23,2067,EU,7.34,"In this match between DRX and a rival on patch 7.34, the hero_45 carry ended with 3 kills and 23 deaths. The team coordinated objectives effectively and used the hero_45 ultimate ability to swing crucial team fights. Match duration was approximately 2067 seconds."
186,2026-04-12T12:40:00,DRX,hero_06,offlane,21,29,1077,EU,7.34,"In this match between DRX and a rival on patch 7.34, the hero_06 offlane ended with 21 kills and 29 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1077 seconds."
186,2026-04-12T12:40:00,DRX,hero_48,carry,34,11,1547,EU,7.34,"In this match between DRX and a rival on patch 7.34, the hero_48 carry ended with 34 kills and 11 deaths. The team coordinated objectives effectively and used the hero_48 ultimate ability to swing crucial team fights. Match duration was approximately 1547 seconds."
187,2026-03-30T07:15:00,OG,hero_02,offlane,14,7,2235,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_02 offlane ended with 14 kills and 7 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2235 seconds."
187,2026-03-30T07:15:00,OG,hero_31,mid,26,12,2438,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_31 mid ended with 26 kills and 12 deaths. The team coordinated objectives effectively and used the hero_31 ultimate ability to swing crucial team fights. Match duration was approximately 2438 seconds."
187,2026-03-30T07:15:00,OG,hero_14,carry,30,31,1122,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_14 carry ended with 30 kills and 31 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 1122 seconds."
187,2026-03-30T07:15:00,OG,hero_08,mid,13,29,1629,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_08 mid ended with 13 kills and 29 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 1629 seconds."
187,2026-03-30T07:15:00,OG,hero_01,mid,29,12,3488,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_01 mid ended with 29 kills and 12 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3488 seconds."
188,2026-02-19T02:18:00,DRX,hero_02,offlane,14,18,3372,NA,7.34a,"In this match between DRX and a rival on patch 7.34a, the hero_02 offlane ended with 14 kills and 18 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3372 seconds."
188,2026-02-19T02:18:00,DRX,hero_07,hard_support,10,35,1840,NA,7.34a,"In this match between DRX and a rival on patch 7.34a, the hero_07 hard_support ended with 10 kills and 35 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 1840 seconds."
188,2026-02-19T02:18:00,DRX,hero_05,hard_support,31,13,3323,NA,7.34a,"In this match between DRX and a rival on patch 7.34a, the hero_05 hard_support ended with 31 kills and 13 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 3323 seconds."
188,2026-02-19T02:18:00,DRX,hero_04,support,17,0,2653,NA,7.34a,"In this match between DRX and a rival on patch 7.34a, the hero_04 support ended with 17 kills and 0 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2653 seconds."
188,2026-02-19T02:18:00,DRX,hero_01,mid,15,20,2678,NA,7.34a,"In this match between DRX and a rival on patch 7.34a, the hero_01 mid ended with 15 kills and 20 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2678 seconds."
189,2026-04-18T17:29:00,Gen.G,hero_49,support,33,25,2863,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_49 support ended with 33 kills and 25 deaths. The team coordinated objectives effectively and used the hero_49 ultimate ability to swing crucial team fights. Match duration was approximately 2863 seconds."
189,2026-04-18T17:29:00,Gen.G,hero_15,carry,28,31,1885,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_15 carry ended with 28 kills and 31 deaths. The team coordinated objectives effectively and used the hero_15 ultimate ability to swing crucial team fights. Match duration was approximately 1885 seconds."
189,2026-04-18T17:29:00,Gen.G,hero_05,carry,26,13,1443,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_05 carry ended with 26 kills and 13 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 1443 seconds."
189,2026-04-18T17:29:00,Gen.G,hero_04,mid,5,1,2865,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_04 mid ended with 5 kills and 1 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2865 seconds."
189,2026-04-18T17:29:00,Gen.G,hero_01,mid,29,1,2763,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_01 mid ended with 29 kills and 1 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2763 seconds."
190,2026-01-26T05:39:00,EG,hero_20,carry,24,21,3074,CN,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_20 carry ended with 24 kills and 21 deaths. The team coordinated objectives effectively and used the hero_20 ultimate ability to swing crucial team fights. Match duration was approximately 3074 seconds."
190,2026-01-26T05:39:00,EG,hero_05,support,17,34,3256,CN,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_05 support ended with 17 kills and 34 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 3256 seconds."
190,2026-01-26T05:39:00,EG,hero_03,carry,21,3,3008,CN,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_03 carry ended with 21 kills and 3 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3008 seconds."
190,2026-01-26T05:39:00,EG,hero_27,offlane,3,7,2468,CN,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_27 offlane ended with 3 kills and 7 deaths. The team coordinated objectives effectively and used the hero_27 ultimate ability to swing crucial team fights. Match duration was approximately 2468 seconds."
190,2026-01-26T05:39:00,EG,hero_10,hard_support,2,23,2400,CN,7.34a,"In this match between EG and a rival on patch 7.34a, the hero_10 hard_support ended with 2 kills and 23 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 2400 seconds."
191,2026-04-12T17:23:00,EG,hero_02,hard_support,13,14,2212,KR,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_02 hard_support ended with 13 kills and 14 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2212 seconds."
191,2026-04-12T17:23:00,EG,hero_14,offlane,32,27,2035,KR,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_14 offlane ended with 32 kills and 27 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 2035 seconds."
191,2026-04-12T17:23:00,EG,hero_05,offlane,22,28,2891,KR,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_05 offlane ended with 22 kills and 28 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2891 seconds."
191,2026-04-12T17:23:00,EG,hero_46,carry,30,34,3082,KR,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_46 carry ended with 30 kills and 34 deaths. The team coordinated objectives effectively and used the hero_46 ultimate ability to swing crucial team fights. Match duration was approximately 3082 seconds."
191,2026-04-12T17:23:00,EG,hero_01,support,23,4,1671,KR,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_01 support ended with 23 kills and 4 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1671 seconds."
192,2026-03-25T08:28:00,T2,hero_02,support,9,13,3032,KR,7.35,"In this match between T2 and a rival on patch 7.35, the hero_02 support ended with 9 kills and 13 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3032 seconds."
192,2026-03-25T08:28:00,T2,hero_42,carry,18,26,3117,KR,7.35,"In this match between T2 and a rival on patch 7.35, the hero_42 carry ended with 18 kills and 26 deaths. The team coordinated objectives effectively and used the hero_42 ultimate ability to swing crucial team fights. Match duration was approximately 3117 seconds."
192,2026-03-25T08:28:00,T2,hero_32,support,22,26,2718,KR,7.35,"In this match between T2 and a rival on patch 7.35, the hero_32 support ended with 22 kills and 26 deaths. The team coordinated objectives effectively and used the hero_32 ultimate ability to swing crucial team fights. Match duration was approximately 2718 seconds."
192,2026-03-25T08:28:00,T2,hero_13,carry,18,12,1157,KR,7.35,"In this match between T2 and a rival on patch 7.35, the hero_13 carry ended with 18 kills and 12 deaths. The team coordinated objectives effectively and used the hero_13 ultimate ability to swing crucial team fights. Match duration was approximately 1157 seconds."
192,2026-03-25T08:28:00,T2,hero_01,mid,33,21,2586,KR,7.35,"In this match between T2 and a rival on patch 7.35, the hero_01 mid ended with 33 kills and 21 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2586 seconds."
193,2026-04-30T09:03:00,Secret,hero_02,mid,19,10,1964,NA,7.35,"In this match between Secret and a rival on patch 7.35, the hero_02 mid ended with 19 kills and 10 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1964 seconds."
