match_id,match_end_time,team,hero,role,kills,deaths,duration_sec,region,patch_version,commentary_text
4202,2026-03-27T18:52:00,EG,hero_06,hard_support,17,2,2574,CN,7.35,"In this match between EG and a rival on patch 7.35, the hero_06 hard_support ended with 17 kills and 2 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 2574 seconds."
4202,2026-03-27T18:52:00,EG,hero_07,carry,20,19,3226,CN,7.35,"In this match between EG and a rival on patch 7.35, the hero_07 carry ended with 20 kills and 19 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 3226 seconds."
4202,2026-03-27T18:52:00,EG,hero_04,mid,21,27,1602,CN,7.35,"In this match between EG and a rival on patch 7.35, the hero_04 mid ended with 21 kills and 27 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 1602 seconds."
4202,2026-03-27T18:52:00,EG,hero_10,offlane,22,0,1683,CN,7.35,"In this match between EG and a rival on patch 7.35, the hero_10 offlane ended with 22 kills and 0 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 1683 seconds."
4202,2026-03-27T18:52:00,EG,hero_01,hard_support,22,8,2137,CN,7.35,"In this match between EG and a rival on patch 7.35, the hero_01 hard_support ended with 22 kills and 8 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2137 seconds."
4203,2026-02-08T05:22:00,Liquid,hero_02,hard_support,0,21,1845,NA,7.34b,"In this match between Liquid and a rival on patch 7.34b, the hero_02 hard_support ended with 0 kills and 21 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1845 seconds."
4203,2026-02-08T05:22:00,Liquid,hero_14,carry,27,28,1293,NA,7.34b,"In this match between Liquid and a rival on patch 7.34b, the hero_14 carry ended with 27 kills and 28 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 1293 seconds."
4203,2026-02-08T05:22:00,Liquid,hero_06,offlane,7,0,,NA,7.34b,"In this match between Liquid and a rival on patch 7.34b, the hero_06 offlane ended with 7 kills and 0 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately unknown seconds."
4203,2026-02-08T05:22:00,Liquid,hero_48,support,33,11,1251,NA,7.34b,"In this match between Liquid and a rival on patch 7.34b, the hero_48 support ended with 33 kills and 11 deaths. The team coordinated objectives effectively and used the hero_48 ultimate ability to swing crucial team fights. Match duration was approximately 1251 seconds."
4203,2026-02-08T05:22:00,Liquid,hero_01,offlane,13,12,2805,NA,7.34b,"In this match between Liquid and a rival on patch 7.34b, the hero_01 offlane ended with 13 kills and 12 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2805 seconds."
4204,2026-02-01T14:53:00,TSM,hero_02,carry,13,9,1878,SEA,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_02 carry ended with 13 kills and 9 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1878 seconds."
4204,2026-02-01T14:53:00,TSM,hero_12,offlane,13,20,3286,SEA,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_12 offlane ended with 13 kills and 20 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 3286 seconds."
4204,2026-02-01T14:53:00,TSM,hero_03,mid,22,28,1627,SEA,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_03 mid ended with 22 kills and 28 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1627 seconds."
4204,2026-02-01T14:53:00,TSM,hero_08,hard_support,19,3,2313,SEA,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_08 hard_support ended with 19 kills and 3 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 2313 seconds."
4204,2026-02-01T14:53:00,TSM,hero_01,hard_support,34,26,2594,SEA,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_01 hard_support ended with 34 kills and 26 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2594 seconds."
4205,2026-02-11T16:45:00,DRX,hero_07,offlane,1,32,2337,CN,7.34b,"In this match between DRX and a rival on patch 7.34b, the hero_07 offlane ended with 1 kills and 32 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 2337 seconds."
4205,2026-02-11T16:45:00,DRX,hero_15,carry,9,26,2135,CN,7.34b,"In this match between DRX and a rival on patch 7.34b, the hero_15 carry ended with 9 kills and 26 deaths. The team coordinated objectives effectively and used the hero_15 ultimate ability to swing crucial team fights. Match duration was approximately 2135 seconds."
4205,2026-02-11T16:45:00,DRX,hero_17,offlane,25,3,3341,CN,7.34b,"In this match between DRX and a rival on patch 7.34b, the hero_17 offlane ended with 25 kills and 3 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 3341 seconds."
4205,2026-02-11T16:45:00,DRX,hero_06,offlane,20,35,2836,CN,7.34b,"In this match between DRX and a rival on patch 7.34b, the hero_06 offlane ended with 20 kills and 35 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 2836 seconds."
4205,2026-02-11T16:45:00,DRX,hero_35,hard_support,22,7,2059,CN,7.34b,"In this match between DRX and a rival on patch 7.34b, the hero_35 hard_support ended with 22 kills and 7 deaths. The team coordinated objectives effectively and used the hero_35 ultimate ability to swing crucial team fights. Match duration was approximately 2059 seconds."
4206,2026-01-14T06:04:00,OG,hero_02,carry,11,9,3061,KR,7.34b,"In this match between OG and a rival on patch 7.34b, the hero_02 carry ended with 11 kills and 9 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3061 seconds."
4206,2026-01-14T06:04:00,OG,hero_05,carry,17,7,1084,KR,7.34b,"In this match between OG and a rival on patch 7.34b, the hero_05 carry ended with 17 kills and 7 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 1084 seconds."
4206,2026-01-14T06:04:00,OG,hero_08,carry,18,33,2467,KR,7.34b,"In this match between OG and a rival on patch 7.34b, the hero_08 carry ended with 18 kills and 33 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 2467 seconds."
4206,2026-01-14T06:04:00,OG,hero_10,carry,9,7,909,KR,7.34b,"In this match between OG and a rival on patch 7.34b, the hero_10 carry ended with 9 kills and 7 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 909 seconds."
4206,2026-01-14T06:04:00,OG,hero_01,support,6,31,2558,KR,7.34b,"In this match between OG and a rival on patch 7.34b, the hero_01 support ended with 6 kills and 31 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2558 seconds."
4207,2026-03-21T00:41:00,TSM,hero_11,support,5,22,2878,EU,7.34,"In this match between TSM and a rival on patch 7.34, the hero_11 support ended with 5 kills and 22 deaths. The team coordinated objectives effectively and used the hero_11 ultimate ability to swing crucial team fights. Match duration was approximately 2878 seconds."
4207,2026-03-21T00:41:00,TSM,hero_44,carry,34,12,1970,EU,7.34,"In this match between TSM and a rival on patch 7.34, the hero_44 carry ended with 34 kills and 12 deaths. The team coordinated objectives effectively and used the hero_44 ultimate ability to swing crucial team fights. Match duration was approximately 1970 seconds."
4207,2026-03-21T00:41:00,TSM,hero_03,support,25,25,2707,EU,7.34,"In this match between TSM and a rival on patch 7.34, the hero_03 support ended with 25 kills and 25 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 2707 seconds."
4207,2026-03-21T00:41:00,TSM,hero_06,support,28,32,1192,EU,7.34,"In this match between TSM and a rival on patch 7.34, the hero_06 support ended with 28 kills and 32 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1192 seconds."
4207,2026-03-21T00:41:00,TSM,hero_01,carry,1,29,1576,EU,7.34,"In this match between TSM and a rival on patch 7.34, the hero_01 carry ended with 1 kills and 29 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1576 seconds."
4208,2026-02-04T18:05:00,Gen.G,hero_02,offlane,10,8,1649,EU,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_02 offlane ended with 10 kills and 8 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1649 seconds."
4208,2026-02-04T18:05:00,Gen.G,hero_03,support,15,21,1620,EU,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_03 support ended with 15 kills and 21 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1620 seconds."
4208,2026-02-04T18:05:00,Gen.G,hero_18,hard_support,2,14,2789,EU,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_18 hard_support ended with 2 kills and 14 deaths. The team coordinated objectives effectively and used the hero_18 ultimate ability to swing crucial team fights. Match duration was approximately 2789 seconds."
4208,2026-02-04T18:05:00,Gen.G,hero_48,offlane,33,6,2527,EU,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_48 offlane ended with 33 kills and 6 deaths. The team coordinated objectives effectively and used the hero_48 ultimate ability to swing crucial team fights. Match duration was approximately 2527 seconds."
4208,2026-02-04T18:05:00,Gen.G,hero_47,offlane,14,2,3074,EU,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_47 offlane ended with 14 kills and 2 deaths. The team coordinated objectives effectively and used the hero_47 ultimate ability to swing crucial team fights. Match duration was approximately 3074 seconds."
4209,2026-03-06T21:25:00,TSM,hero_02,hard_support,10,31,3518,CN,7.35,"In this match between TSM and a rival on patch 7.35, the hero_02 hard_support ended with 10 kills and 31 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3518 seconds."
4209,2026-03-06T21:25:00,TSM,hero_11,mid,29,18,2193,CN,7.35,"In this match between TSM and a rival on patch 7.35, the hero_11 mid ended with 29 kills and 18 deaths. The team coordinated objectives effectively and used the hero_11 ultimate ability to swing crucial team fights. Match duration was approximately 2193 seconds."
4209,2026-03-06T21:25:00,TSM,hero_14,support,13,9,2830,CN,7.35,"In this match between TSM and a rival on patch 7.35, the hero_14 support ended with 13 kills and 9 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 2830 seconds."
4209,2026-03-06T21:25:00,TSM,hero_32,carry,24,31,1424,CN,7.35,"In this match between TSM and a rival on patch 7.35, the hero_32 carry ended with 24 kills and 31 deaths. The team coordinated objectives effectively and used the hero_32 ultimate ability to swing crucial team fights. Match duration was approximately 1424 seconds."
4209,2026-03-06T21:25:00,TSM,hero_01,mid,31,28,2836,CN,7.35,"In this match between TSM and a rival on patch 7.35, the hero_01 mid ended with 31 kills and 28 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2836 seconds."
4210,2026-01-03T11:21:00,FNC,hero_02,support,20,23,939,CN,7.35,"In this match between FNC and a rival on patch 7.35, the hero_02 support ended with 20 kills and 23 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 939 seconds."
4210,2026-01-03T11:21:00,FNC,hero_27,offlane,24,3,997,CN,7.35,"In this match between FNC and a rival on patch 7.35, the hero_27 offlane ended with 24 kills and 3 deaths. The team coordinated objectives effectively and used the hero_27 ultimate ability to swing crucial team fights. Match duration was approximately 997 seconds."
4210,2026-01-03T11:21:00,FNC,hero_08,carry,32,29,1555,CN,7.35,"In this match between FNC and a rival on patch 7.35, the hero_08 carry ended with 32 kills and 29 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 1555 seconds."
4210,2026-01-03T11:21:00,FNC,hero_04,carry,12,31,1517,CN,7.35,"In this match between FNC and a rival on patch 7.35, the hero_04 carry ended with 12 kills and 31 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 1517 seconds."
4210,2026-01-03T11:21:00,FNC,hero_01,support,26,20,1103,CN,7.35,"In this match between FNC and a rival on patch 7.35, the hero_01 support ended with 26 kills and 20 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1103 seconds."
4211,2026-02-10T18:17:00,EG,hero_11,offlane,12,21,1470,SEA,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_11 offlane ended with 12 kills and 21 deaths. The team coordinated objectives effectively and used the hero_11 ultimate ability to swing crucial team fights. Match duration was approximately 1470 seconds."
4211,2026-02-10T18:17:00,EG,hero_24,carry,17,1,1525,SEA,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_24 carry ended with 17 kills and 1 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 1525 seconds."
4211,2026-02-10T18:17:00,EG,hero_03,support,9,7,2456,SEA,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_03 support ended with 9 kills and 7 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 2456 seconds."
4211,2026-02-10T18:17:00,EG,hero_06,mid,22,7,944,SEA,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_06 mid ended with 22 kills and 7 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 944 seconds."
4211,2026-02-10T18:17:00,EG,hero_01,carry,8,20,1144,SEA,7.35a,"In this match between EG and a rival on patch 7.35a, the hero_01 carry ended with 8 kills and 20 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1144 seconds."
4212,2026-04-30T11:26:00,Secret,hero_36,hard_support,32,20,2079,EU,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_36 hard_support ended with 32 kills and 20 deaths. The team coordinated objectives effectively and used the hero_36 ultimate ability to swing crucial team fights. Match duration was approximately 2079 seconds."
4212,2026-04-30T11:26:00,Secret,hero_17,support,11,13,1940,EU,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_17 support ended with 11 kills and 13 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 1940 seconds."
4212,2026-04-30T11:26:00,Secret,hero_05,carry,11,7,2087,EU,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_05 carry ended with 11 kills and 7 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2087 seconds."
4212,2026-04-30T11:26:00,Secret,hero_03,mid,8,3,3293,EU,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_03 mid ended with 8 kills and 3 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3293 seconds."
4212,2026-04-30T11:26:00,Secret,hero_01,support,26,4,1141,EU,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_01 support ended with 26 kills and 4 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1141 seconds."
4213,2026-03-13T07:14:00,Liquid,hero_02,support,28,10,3490,CN,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_02 support ended with 28 kills and 10 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3490 seconds."
4213,2026-03-13T07:14:00,Liquid,hero_17,support,26,8,2794,CN,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_17 support ended with 26 kills and 8 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 2794 seconds."
4213,2026-03-13T07:14:00,Liquid,hero_03,support,32,11,1343,CN,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_03 support ended with 32 kills and 11 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1343 seconds."
4213,2026-03-13T07:14:00,Liquid,hero_10,support,22,8,989,CN,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_10 support ended with 22 kills and 8 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 989 seconds."
4213,2026-03-13T07:14:00,Liquid,hero_01,mid,5,1,986,CN,7.35,"In this match between Liquid and a rival on patch 7.35, the hero_01 mid ended with 5 kills and 1 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 986 seconds."
4214,2026-01-22T18:21:00,OG,hero_02,hard_support,34,11,3356,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_02 hard_support ended with 34 kills and 11 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3356 seconds."
4214,2026-01-22T18:21:00,OG,hero_03,carry,7,15,1979,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_03 carry ended with 7 kills and 15 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1979 seconds."
4214,2026-01-22T18:21:00,OG,hero_08,support,13,23,1395,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_08 support ended with 13 kills and 23 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 1395 seconds."
4214,2026-01-22T18:21:00,OG,hero_06,hard_support,23,10,1034,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_06 hard_support ended with 23 kills and 10 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1034 seconds."
4214,2026-01-22T18:21:00,OG,hero_04,carry,20,26,2078,KR,7.34,"In this match between OG and a rival on patch 7.34, the hero_04 carry ended with 20 kills and 26 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2078 seconds."
4215,2026-03-10T14:10:00,Gen.G,hero_11,hard_support,30,14,1134,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_11 hard_support ended with 30 kills and 14 deaths. The team coordinated objectives effectively and used the hero_11 ultimate ability to swing crucial team fights. Match duration was approximately 1134 seconds."
4215,2026-03-10T14:10:00,Gen.G,hero_12,offlane,22,9,3232,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_12 offlane ended with 22 kills and 9 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 3232 seconds."
4215,2026-03-10T14:10:00,Gen.G,hero_03,carry,29,7,1736,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_03 carry ended with 29 kills and 7 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1736 seconds."
4215,2026-03-10T14:10:00,Gen.G,hero_04,support,25,3,3015,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_04 support ended with 25 kills and 3 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 3015 seconds."
4215,2026-03-10T14:10:00,Gen.G,hero_01,mid,21,14,1241,SEA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_01 mid ended with 21 kills and 14 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1241 seconds."
4216,2026-02-11T08:15:00,OG,hero_02,hard_support,7,10,3549,KR,7.34a,"In this match between OG and a rival on patch 7.34a, the hero_02 hard_support ended with 7 kills and 10 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3549 seconds."
4216,2026-02-11T08:15:00,OG,hero_44,mid,23,4,1953,KR,7.34a,"In this match between OG and a rival on patch 7.34a, the hero_44 mid ended with 23 kills and 4 deaths. The team coordinated objectives effectively and used the hero_44 ultimate ability to swing crucial team fights. Match duration was approximately 1953 seconds."
4216,2026-02-11T08:15:00,OG,hero_24,carry,13,14,1101,KR,7.34a,"In this match between OG and a rival on patch 7.34a, the hero_24 carry ended with 13 kills and 14 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 1101 seconds."
4216,2026-02-11T08:15:00,OG,hero_16,hard_support,5,30,1224,KR,7.34a,"In this match between OG and a rival on patch 7.34a, the hero_16 hard_support ended with 5 kills and 30 deaths. The team coordinated objectives effectively and used the hero_16 ultimate ability to swing crucial team fights. Match duration was approximately 1224 seconds."
4216,2026-02-11T08:15:00,OG,hero_01,mid,29,0,1550,KR,7.34a,"In this match between OG and a rival on patch 7.34a, the hero_01 mid ended with 29 kills and 0 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1550 seconds."
4217,2026-01-24T00:10:00,G2,hero_02,mid,23,3,2196,SEA,7.34b,"In this match between G2 and a rival on patch 7.34b, the hero_02 mid ended with 23 kills and 3 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2196 seconds."
4217,2026-01-24T00:10:00,G2,hero_12,mid,35,11,2790,SEA,7.34b,"In this match between G2 and a rival on patch 7.34b, the hero_12 mid ended with 35 kills and 11 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 2790 seconds."
4217,2026-01-24T00:10:00,G2,hero_08,support,18,8,2658,SEA,7.34b,"In this match between G2 and a rival on patch 7.34b, the hero_08 support ended with 18 kills and 8 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 2658 seconds."
4217,2026-01-24T00:10:00,G2,hero_06,support,31,23,2107,SEA,7.34b,"In this match between G2 and a rival on patch 7.34b, the hero_06 support ended with 31 kills and 23 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 2107 seconds."
4217,2026-01-24T00:10:00,G2,hero_01,hard_support,30,9,3005,SEA,7.34b,"In this match between G2 and a rival on patch 7.34b, the hero_01 hard_support ended with 30 kills and 9 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3005 seconds."
4218,2026-02-16T06:06:00,EG,hero_22,mid,3,4,3002,NA,7.35b,"In this match between EG and a rival on patch 7.35b, the hero_22 mid ended with 3 kills and 4 deaths. The team coordinated objectives effectively and used the hero_22 ultimate ability to swing crucial team fights. Match duration was approximately 3002 seconds."
4218,2026-02-16T06:06:00,EG,hero_07,hard_support,28,10,1532,NA,7.35b,"In this match between EG and a rival on patch 7.35b, the hero_07 hard_support ended with 28 kills and 10 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 1532 seconds."
4218,2026-02-16T06:06:00,EG,hero_05,hard_support,29,15,2522,NA,7.35b,"In this match between EG and a rival on patch 7.35b, the hero_05 hard_support ended with 29 kills and 15 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2522 seconds."
4218,2026-02-16T06:06:00,EG,hero_47,mid,5,8,1647,NA,7.35b,"In this match between EG and a rival on patch 7.35b, the hero_47 mid ended with 5 kills and 8 deaths. The team coordinated objectives effectively and used the hero_47 ultimate ability to swing crucial team fights. Match duration was approximately 1647 seconds."
4218,2026-02-16T06:06:00,EG,hero_01,hard_support,11,18,1109,NA,7.35b,"In this match between EG and a rival on patch 7.35b, the hero_01 hard_support ended with 11 kills and 18 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1109 seconds."
4219,2026-01-03T16:10:00,EG,hero_26,offlane,35,8,1823,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_26 offlane ended with 35 kills and 8 deaths. The team coordinated objectives effectively and used the hero_26 ultimate ability to swing crucial team fights. Match duration was approximately 1823 seconds."
4219,2026-01-03T16:10:00,EG,hero_02,mid,10,18,3246,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_02 mid ended with 10 kills and 18 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3246 seconds."
4219,2026-01-03T16:10:00,EG,hero_23,support,12,33,2284,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_23 support ended with 12 kills and 33 deaths. The team coordinated objectives effectively and used the hero_23 ultimate ability to swing crucial team fights. Match duration was approximately 2284 seconds."
4219,2026-01-03T16:10:00,EG,hero_08,mid,32,6,3329,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_08 mid ended with 32 kills and 6 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 3329 seconds."
4219,2026-01-03T16:10:00,EG,hero_01,support,26,31,2350,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_01 support ended with 26 kills and 31 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2350 seconds."
4220,2026-02-24T12:59:00,C9,hero_02,offlane,18,33,2462,CN,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_02 offlane ended with 18 kills and 33 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2462 seconds."
4220,2026-02-24T12:59:00,C9,hero_39,support,31,23,3365,CN,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_39 support ended with 31 kills and 23 deaths. The team coordinated objectives effectively and used the hero_39 ultimate ability to swing crucial team fights. Match duration was approximately 3365 seconds."
4220,2026-02-24T12:59:00,C9,hero_03,offlane,6,1,1484,CN,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_03 offlane ended with 6 kills and 1 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1484 seconds."
4220,2026-02-24T12:59:00,C9,hero_04,support,25,9,3136,CN,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_04 support ended with 25 kills and 9 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 3136 seconds."
4220,2026-02-24T12:59:00,C9,hero_30,hard_support,2,28,1197,CN,7.35b,"In this match between C9 and a rival on patch 7.35b, the hero_30 hard_support ended with 2 kills and 28 deaths. The team coordinated objectives effectively and used the hero_30 ultimate ability to swing crucial team fights. Match duration was approximately 1197 seconds."
4221,2026-01-10T20:27:00,Gen.G,hero_33,support,4,29,3255,KR,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_33 support ended with 4 kills and 29 deaths. The team coordinated objectives effectively and used the hero_33 ultimate ability to swing crucial team fights. Match duration was approximately 3255 seconds."
4221,2026-01-10T20:27:00,Gen.G,hero_08,support,28,27,1034,KR,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_08 support ended with 28 kills and 27 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 1034 seconds."
4221,2026-01-10T20:27:00,Gen.G,hero_06,support,4,11,1191,KR,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_06 support ended with 4 kills and 11 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1191 seconds."
4221,2026-01-10T20:27:00,Gen.G,hero_04,offlane,8,30,2560,KR,7.34b,"In this match between Gen.G and a rival on patch 7.34b, the hero_04 offlane ended with 8 kills and 30 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2560 seconds."
