2050,2026-03-17T01:01:00,Liquid,hero_21,offlane,31,18,2475,NA,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_21 offlane ended with 31 kills and 18 deaths. The team coordinated objectives effectively and used the hero_21 ultimate ability to swing crucial team fights. Match duration was approximately 2475 seconds."
2050,2026-03-17T01:01:00,Liquid,hero_04,hard_support,22,7,1762,NA,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_04 hard_support ended with 22 kills and 7 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 1762 seconds."
2050,2026-03-17T01:01:00,Liquid,hero_01,hard_support,4,17,3110,NA,7.34,"In this match between Liquid and a rival on patch 7.34, the hero_01 hard_support ended with 4 kills and 17 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3110 seconds."
2051,2026-02-20T01:22:00,FNC,hero_22,mid,28,8,3400,CN,7.34a,"In this match between FNC and a rival on patch 7.34a, the hero_22 mid ended with 28 kills and 8 deaths. The team coordinated objectives effectively and used the hero_22 ultimate ability to swing crucial team fights. Match duration was approximately 3400 seconds."
2051,2026-02-20T01:22:00,FNC,hero_12,carry,17,7,1332,CN,7.34a,"In this match between FNC and a rival on patch 7.34a, the hero_12 carry ended with 17 kills and 7 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 1332 seconds."
2051,2026-02-20T01:22:00,FNC,hero_33,mid,2,22,3038,CN,7.34a,"In this match between FNC and a rival on patch 7.34a, the hero_33 mid ended with 2 kills and 22 deaths. The team coordinated objectives effectively and used the hero_33 ultimate ability to swing crucial team fights. Match duration was approximately 3038 seconds."
2051,2026-02-20T01:22:00,FNC,hero_42,hard_support,18,4,3289,CN,7.34a,"In this match between FNC and a rival on patch 7.34a, the hero_42 hard_support ended with 18 kills and 4 deaths. The team coordinated objectives effectively and used the hero_42 ultimate ability to swing crucial team fights. Match duration was approximately 3289 seconds."
2051,2026-02-20T01:22:00,FNC,hero_16,support,10,24,3481,CN,7.34a,"In this match between FNC and a rival on patch 7.34a, the hero_16 support ended with 10 kills and 24 deaths. The team coordinated objectives effectively and used the hero_16 ultimate ability to swing crucial team fights. Match duration was approximately 3481 seconds."
2052,2026-02-08T07:16:00,T2,hero_02,mid,6,15,3128,EU,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_02 mid ended with 6 kills and 15 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3128 seconds."
2052,2026-02-08T07:16:00,T2,hero_14,mid,8,10,3420,EU,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_14 mid ended with 8 kills and 10 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 3420 seconds."
2052,2026-02-08T07:16:00,T2,hero_03,carry,19,11,1820,EU,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_03 carry ended with 19 kills and 11 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1820 seconds."
2052,2026-02-08T07:16:00,T2,hero_06,offlane,19,30,3283,EU,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_06 offlane ended with 19 kills and 30 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 3283 seconds."
2052,2026-02-08T07:16:00,T2,hero_01,carry,16,34,2989,EU,7.35b,"In this match between T2 and a rival on patch 7.35b, the hero_01 carry ended with 16 kills and 34 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2989 seconds."
2053,2026-02-11T10:40:00,T2,hero_28,offlane,15,10,3006,EU,7.34,"In this match between T2 and a rival on patch 7.34, the hero_28 offlane ended with 15 kills and 10 deaths. The team coordinated objectives effectively and used the hero_28 ultimate ability to swing crucial team fights. Match duration was approximately 3006 seconds."
2053,2026-02-11T10:40:00,T2,hero_23,carry,8,13,3094,EU,7.34,"In this match between T2 and a rival on patch 7.34, the hero_23 carry ended with 8 kills and 13 deaths. The team coordinated objectives effectively and used the hero_23 ultimate ability to swing crucial team fights. Match duration was approximately 3094 seconds."
2053,2026-02-11T10:40:00,T2,hero_03,hard_support,32,17,1726,EU,7.34,"In this match between T2 and a rival on patch 7.34, the hero_03 hard_support ended with 32 kills and 17 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1726 seconds."
2053,2026-02-11T10:40:00,T2,hero_08,support,18,5,1976,EU,7.34,"In this match between T2 and a rival on patch 7.34, the hero_08 support ended with 18 kills and 5 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 1976 seconds."
2053,2026-02-11T10:40:00,T2,hero_01,hard_support,28,26,2051,EU,7.34,"In this match between T2 and a rival on patch 7.34, the hero_01 hard_support ended with 28 kills and 26 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2051 seconds."
2054,2026-02-09T11:38:00,T1,hero_07,support,34,12,1505,KR,7.35a,"In this match between T1 and a rival on patch 7.35a, the hero_07 support ended with 34 kills and 12 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 1505 seconds."
2054,2026-02-09T11:38:00,T1,hero_24,mid,17,3,1226,KR,7.35a,"In this match between T1 and a rival on patch 7.35a, the hero_24 mid ended with 17 kills and 3 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 1226 seconds."
2054,2026-02-09T11:38:00,T1,hero_05,mid,32,1,1259,KR,7.35a,"In this match between T1 and a rival on patch 7.35a, the hero_05 mid ended with 32 kills and 1 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 1259 seconds."
2054,2026-02-09T11:38:00,T1,hero_30,hard_support,2,29,1890,KR,7.35a,"In this match between T1 and a rival on patch 7.35a, the hero_30 hard_support ended with 2 kills and 29 deaths. The team coordinated objectives effectively and used the hero_30 ultimate ability to swing crucial team fights. Match duration was approximately 1890 seconds."
2054,2026-02-09T11:38:00,T1,hero_01,hard_support,6,29,2402,KR,7.35a,"In this match between T1 and a rival on patch 7.35a, the hero_01 hard_support ended with 6 kills and 29 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2402 seconds."
2055,2026-04-27T17:31:00,EG,hero_07,support,26,22,3533,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_07 support ended with 26 kills and 22 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 3533 seconds."
2055,2026-04-27T17:31:00,EG,hero_05,offlane,27,23,2417,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_05 offlane ended with 27 kills and 23 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2417 seconds."
2055,2026-04-27T17:31:00,EG,hero_38,carry,3,9,2683,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_38 carry ended with 3 kills and 9 deaths. The team coordinated objectives effectively and used the hero_38 ultimate ability to swing crucial team fights. Match duration was approximately 2683 seconds."
2055,2026-04-27T17:31:00,EG,hero_48,support,5,26,1181,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_48 support ended with 5 kills and 26 deaths. The team coordinated objectives effectively and used the hero_48 ultimate ability to swing crucial team fights. Match duration was approximately 1181 seconds."
2055,2026-04-27T17:31:00,EG,hero_01,support,28,20,1858,KR,7.35,"In this match between EG and a rival on patch 7.35, the hero_01 support ended with 28 kills and 20 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1858 seconds."
2056,2026-04-14T02:01:00,G2,hero_12,hard_support,26,33,1354,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_12 hard_support ended with 26 kills and 33 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 1354 seconds."
2056,2026-04-14T02:01:00,G2,hero_24,mid,7,32,2415,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_24 mid ended with 7 kills and 32 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 2415 seconds."
2056,2026-04-14T02:01:00,G2,hero_04,hard_support,15,3,1002,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_04 hard_support ended with 15 kills and 3 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 1002 seconds."
2056,2026-04-14T02:01:00,G2,hero_13,offlane,9,10,3283,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_13 offlane ended with 9 kills and 10 deaths. The team coordinated objectives effectively and used the hero_13 ultimate ability to swing crucial team fights. Match duration was approximately 3283 seconds."
2056,2026-04-14T02:01:00,G2,hero_10,hard_support,29,25,3477,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_10 hard_support ended with 29 kills and 25 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 3477 seconds."
2057,2026-03-16T20:08:00,T2,hero_37,support,14,28,3159,KR,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_37 support ended with 14 kills and 28 deaths. The team coordinated objectives effectively and used the hero_37 ultimate ability to swing crucial team fights. Match duration was approximately 3159 seconds."
2057,2026-03-16T20:08:00,T2,hero_24,support,25,20,2370,KR,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_24 support ended with 25 kills and 20 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 2370 seconds."
2057,2026-03-16T20:08:00,T2,hero_03,support,7,21,2257,KR,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_03 support ended with 7 kills and 21 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 2257 seconds."
2057,2026-03-16T20:08:00,T2,hero_01,hard_support,2,12,1986,KR,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_01 hard_support ended with 2 kills and 12 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1986 seconds."
2057,2026-03-16T20:08:00,T2,hero_25,mid,34,26,2184,KR,7.35a,"In this match between T2 and a rival on patch 7.35a, the hero_25 mid ended with 34 kills and 26 deaths. The team coordinated objectives effectively and used the hero_25 ultimate ability to swing crucial team fights. Match duration was approximately 2184 seconds."
2058,2026-03-12T01:00:00,TSM,hero_20,offlane,14,7,1540,EU,7.35b,"In this match between TSM and a rival on patch 7.35b, the hero_20 offlane ended with 14 kills and 7 deaths. The team coordinated objectives effectively and used the hero_20 ultimate ability to swing crucial team fights. Match duration was approximately 1540 seconds."
2058,2026-03-12T01:00:00,TSM,hero_39,offlane,4,2,1024,EU,7.35b,"In this match between TSM and a rival on patch 7.35b, the hero_39 offlane ended with 4 kills and 2 deaths. The team coordinated objectives effectively and used the hero_39 ultimate ability to swing crucial team fights. Match duration was approximately 1024 seconds."
2058,2026-03-12T01:00:00,TSM,hero_05,hard_support,6,11,3458,EU,7.35b,"In this match between TSM and a rival on patch 7.35b, the hero_05 hard_support ended with 6 kills and 11 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 3458 seconds."
2058,2026-03-12T01:00:00,TSM,hero_24,hard_support,11,17,3041,EU,7.35b,"In this match between TSM and a rival on patch 7.35b, the hero_24 hard_support ended with 11 kills and 17 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 3041 seconds."
2058,2026-03-12T01:00:00,TSM,hero_01,support,6,13,1241,EU,7.35b,"In this match between TSM and a rival on patch 7.35b, the hero_01 support ended with 6 kills and 13 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1241 seconds."
2059,2026-02-04T14:23:00,G2,hero_12,offlane,14,32,2848,SEA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_12 offlane ended with 14 kills and 32 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 2848 seconds."
2059,2026-02-04T14:23:00,G2,hero_31,hard_support,24,14,3036,SEA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_31 hard_support ended with 24 kills and 14 deaths. The team coordinated objectives effectively and used the hero_31 ultimate ability to swing crucial team fights. Match duration was approximately 3036 seconds."
2059,2026-02-04T14:23:00,G2,hero_28,offlane,15,20,2028,SEA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_28 offlane ended with 15 kills and 20 deaths. The team coordinated objectives effectively and used the hero_28 ultimate ability to swing crucial team fights. Match duration was approximately 2028 seconds."
2059,2026-02-04T14:23:00,G2,hero_04,hard_support,7,26,2473,SEA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_04 hard_support ended with 7 kills and 26 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2473 seconds."
2059,2026-02-04T14:23:00,G2,hero_01,mid,3,0,1680,SEA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_01 mid ended with 3 kills and 0 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1680 seconds."
2060,2026-02-12T10:19:00,C9,hero_12,carry,33,4,2256,EU,7.35,"In this match between C9 and a rival on patch 7.35, the hero_12 carry ended with 33 kills and 4 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 2256 seconds."
2060,2026-02-12T10:19:00,C9,hero_24,hard_support,0,29,2927,EU,7.35,"In this match between C9 and a rival on patch 7.35, the hero_24 hard_support ended with 0 kills and 29 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 2927 seconds."
2060,2026-02-12T10:19:00,C9,hero_17,hard_support,14,13,2648,EU,7.35,"In this match between C9 and a rival on patch 7.35, the hero_17 hard_support ended with 14 kills and 13 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 2648 seconds."
2060,2026-02-12T10:19:00,C9,hero_05,support,4,18,2140,EU,7.35,"In this match between C9 and a rival on patch 7.35, the hero_05 support ended with 4 kills and 18 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2140 seconds."
2060,2026-02-12T10:19:00,C9,hero_19,offlane,23,28,2335,EU,7.35,"In this match between C9 and a rival on patch 7.35, the hero_19 offlane ended with 23 kills and 28 deaths. The team coordinated objectives effectively and used the hero_19 ultimate ability to swing crucial team fights. Match duration was approximately 2335 seconds."
2061,2026-01-13T02:44:00,T1,hero_49,mid,30,20,2720,KR,7.34a,"In this match between T1 and a rival on patch 7.34a, the hero_49 mid ended with 30 kills and 20 deaths. The team coordinated objectives effectively and used the hero_49 ultimate ability to swing crucial team fights. Match duration was approximately 2720 seconds."
2061,2026-01-13T02:44:00,T1,hero_41,offlane,33,4,1620,KR,7.34a,"In this match between T1 and a rival on patch 7.34a, the hero_41 offlane ended with 33 kills and 4 deaths. The team coordinated objectives effectively and used the hero_41 ultimate ability to swing crucial team fights. Match duration was approximately 1620 seconds."
2061,2026-01-13T02:44:00,T1,hero_09,offlane,8,6,2560,KR,7.34a,"In this match between T1 and a rival on patch 7.34a, the hero_09 offlane ended with 8 kills and 6 deaths. The team coordinated objectives effectively and used the hero_09 ultimate ability to swing crucial team fights. Match duration was approximately 2560 seconds."
2061,2026-01-13T02:44:00,T1,hero_28,hard_support,31,16,2028,KR,7.34a,"In this match between T1 and a rival on patch 7.34a, the hero_28 hard_support ended with 31 kills and 16 deaths. The team coordinated objectives effectively and used the hero_28 ultimate ability to swing crucial team fights. Match duration was approximately 2028 seconds."
2061,2026-01-13T02:44:00,T1,hero_04,carry,4,21,3158,KR,7.34a,"In this match between T1 and a rival on patch 7.34a, the hero_04 carry ended with 4 kills and 21 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 3158 seconds."
2062,2026-03-17T22:14:00,OG,hero_22,mid,33,12,1510,NA,7.35a,"In this match between OG and a rival on patch 7.35a, the hero_22 mid ended with 33 kills and 12 deaths. The team coordinated objectives effectively and used the hero_22 ultimate ability to swing crucial team fights. Match duration was approximately 1510 seconds."
2062,2026-03-17T22:14:00,OG,hero_02,mid,12,2,3035,NA,7.35a,"In this match between OG and a rival on patch 7.35a, the hero_02 mid ended with 12 kills and 2 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3035 seconds."
2062,2026-03-17T22:14:00,OG,hero_04,carry,8,10,3277,NA,7.35a,"In this match between OG and a rival on patch 7.35a, the hero_04 carry ended with 8 kills and 10 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 3277 seconds."
2062,2026-03-17T22:14:00,OG,hero_01,hard_support,28,6,2181,NA,7.35a,"In this match between OG and a rival on patch 7.35a, the hero_01 hard_support ended with 28 kills and 6 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2181 seconds."
2062,2026-03-17T22:14:00,OG,hero_25,carry,3,9,1911,NA,7.35a,"In this match between OG and a rival on patch 7.35a, the hero_25 carry ended with 3 kills and 9 deaths. The team coordinated objectives effectively and used the hero_25 ultimate ability to swing crucial team fights. Match duration was approximately 1911 seconds."
2063,2026-01-22T03:26:00,FNC,hero_02,offlane,6,11,2986,EU,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_02 offlane ended with 6 kills and 11 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2986 seconds."
2063,2026-01-22T03:26:00,FNC,hero_29,offlane,23,6,,EU,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_29 offlane ended with 23 kills and 6 deaths. The team coordinated objectives effectively and used the hero_29 ultimate ability to swing crucial team fights. Match duration was approximately unknown seconds."
2063,2026-01-22T03:26:00,FNC,hero_23,support,28,1,1625,EU,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_23 support ended with 28 kills and 1 deaths. The team coordinated objectives effectively and used the hero_23 ultimate ability to swing crucial team fights. Match duration was approximately 1625 seconds."
2063,2026-01-22T03:26:00,FNC,hero_13,hard_support,4,4,2596,EU,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_13 hard_support ended with 4 kills and 4 deaths. The team coordinated objectives effectively and used the hero_13 ultimate ability to swing crucial team fights. Match duration was approximately 2596 seconds."
2063,2026-01-22T03:26:00,FNC,hero_01,hard_support,14,19,2772,EU,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_01 hard_support ended with 14 kills and 19 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2772 seconds."
2064,2026-03-24T11:11:00,TSM,hero_09,support,9,7,2889,CN,7.34a,"In this match between TSM and a rival on patch 7.34a, the hero_09 support ended with 9 kills and 7 deaths. The team coordinated objectives effectively and used the hero_09 ultimate ability to swing crucial team fights. Match duration was approximately 2889 seconds."
2064,2026-03-24T11:11:00,TSM,hero_05,mid,4,8,2881,CN,7.34a,"In this match between TSM and a rival on patch 7.34a, the hero_05 mid ended with 4 kills and 8 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2881 seconds."
2064,2026-03-24T11:11:00,TSM,hero_03,carry,3,25,3001,CN,7.34a,"In this match between TSM and a rival on patch 7.34a, the hero_03 carry ended with 3 kills and 25 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3001 seconds."
2064,2026-03-24T11:11:00,TSM,hero_16,support,18,11,3082,CN,7.34a,"In this match between TSM and a rival on patch 7.34a, the hero_16 support ended with 18 kills and 11 deaths. The team coordinated objectives effectively and used the hero_16 ultimate ability to swing crucial team fights. Match duration was approximately 3082 seconds."
2064,2026-03-24T11:11:00,TSM,hero_34,mid,19,23,2710,CN,7.34a,"In this match between TSM and a rival on patch 7.34a, the hero_34 mid ended with 19 kills and 23 deaths. The team coordinated objectives effectively and used the hero_34 ultimate ability to swing crucial team fights. Match duration was approximately 2710 seconds."
2065,2026-02-04T17:30:00,Secret,hero_26,offlane,35,24,2824,NA,7.35a,"In this match between Secret and a rival on patch 7.35a, the hero_26 offlane ended with 35 kills and 24 deaths. The team coordinated objectives effectively and used the hero_26 ultimate ability to swing crucial team fights. Match duration was approximately 2824 seconds."
2065,2026-02-04T17:30:00,Secret,hero_02,support,18,19,1819,NA,7.35a,"In this match between Secret and a rival on patch 7.35a, the hero_02 support ended with 18 kills and 19 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1819 seconds."
2065,2026-02-04T17:30:00,Secret,hero_09,mid,34,7,2430,NA,7.35a,"In this match between Secret and a rival on patch 7.35a, the hero_09 mid ended with 34 kills and 7 deaths. The team coordinated objectives effectively and used the hero_09 ultimate ability to swing crucial team fights. Match duration was approximately 2430 seconds."
2065,2026-02-04T17:30:00,Secret,hero_04,carry,12,26,2948,NA,7.35a,"In this match between Secret and a rival on patch 7.35a, the hero_04 carry ended with 12 kills and 26 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2948 seconds."
2065,2026-02-04T17:30:00,Secret,hero_01,mid,9,2,2095,NA,7.35a,"In this match between Secret and a rival on patch 7.35a, the hero_01 mid ended with 9 kills and 2 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2095 seconds."
2066,2026-01-01T16:42:00,OG,hero_22,carry,6,32,2856,NA,7.35,"In this match between OG and a rival on patch 7.35, the hero_22 carry ended with 6 kills and 32 deaths. The team coordinated objectives effectively and used the hero_22 ultimate ability to swing crucial team fights. Match duration was approximately 2856 seconds."
2066,2026-01-01T16:42:00,OG,hero_12,hard_support,30,6,2899,NA,7.35,"In this match between OG and a rival on patch 7.35, the hero_12 hard_support ended with 30 kills and 6 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 2899 seconds."
2066,2026-01-01T16:42:00,OG,hero_45,carry,34,16,3181,NA,7.35,"In this match between OG and a rival on patch 7.35, the hero_45 carry ended with 34 kills and 16 deaths. The team coordinated objectives effectively and used the hero_45 ultimate ability to swing crucial team fights. Match duration was approximately 3181 seconds."
2066,2026-01-01T16:42:00,OG,hero_06,mid,31,28,1334,NA,7.35,"In this match between OG and a rival on patch 7.35, the hero_06 mid ended with 31 kills and 28 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1334 seconds."
2066,2026-01-01T16:42:00,OG,hero_01,mid,31,20,957,NA,7.35,"In this match between OG and a rival on patch 7.35, the hero_01 mid ended with 31 kills and 20 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 957 seconds."
2067,2026-02-07T05:16:00,C9,hero_02,mid,10,12,2486,KR,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_02 mid ended with 10 kills and 12 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2486 seconds."
2067,2026-02-07T05:16:00,C9,hero_24,hard_support,6,29,3206,KR,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_24 hard_support ended with 6 kills and 29 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 3206 seconds."
2067,2026-02-07T05:16:00,C9,hero_21,carry,6,5,1768,KR,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_21 carry ended with 6 kills and 5 deaths. The team coordinated objectives effectively and used the hero_21 ultimate ability to swing crucial team fights. Match duration was approximately 1768 seconds."
2067,2026-02-07T05:16:00,C9,hero_01,mid,26,24,1268,KR,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_01 mid ended with 26 kills and 24 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1268 seconds."
2067,2026-02-07T05:16:00,C9,hero_25,hard_support,25,29,1349,KR,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_25 hard_support ended with 25 kills and 29 deaths. The team coordinated objectives effectively and used the hero_25 ultimate ability to swing crucial team fights. Match duration was approximately 1349 seconds."
2068,2026-04-18T09:03:00,C9,hero_17,hard_support,11,26,2389,SEA,7.35,"In this match between C9 and a rival on patch 7.35, the hero_17 hard_support ended with 11 kills and 26 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 2389 seconds."
2068,2026-04-18T09:03:00,C9,hero_05,carry,3,28,1781,SEA,7.35,"In this match between C9 and a rival on patch 7.35, the hero_05 carry ended with 3 kills and 28 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 1781 seconds."
2068,2026-04-18T09:03:00,C9,hero_03,carry,8,28,1199,SEA,7.35,"In this match between C9 and a rival on patch 7.35, the hero_03 carry ended with 8 kills and 28 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1199 seconds."
2068,2026-04-18T09:03:00,C9,hero_06,mid,5,22,1405,SEA,7.35,"In this match between C9 and a rival on patch 7.35, the hero_06 mid ended with 5 kills and 22 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1405 seconds."
2068,2026-04-18T09:03:00,C9,hero_01,support,1,25,1529,SEA,7.35,"In this match between C9 and a rival on patch 7.35, the hero_01 support ended with 1 kills and 25 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1529 seconds."
2069,2026-01-20T21:20:00,C9,hero_02,support,31,33,2596,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_02 support ended with 31 kills and 33 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2596 seconds."
2069,2026-01-20T21:20:00,C9,hero_07,support,32,17,938,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_07 support ended with 32 kills and 17 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 938 seconds."
2069,2026-01-20T21:20:00,C9,hero_09,hard_support,22,7,,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_09 hard_support ended with 22 kills and 7 deaths. The team coordinated objectives effectively and used the hero_09 ultimate ability to swing crucial team fights. Match duration was approximately unknown seconds."
2069,2026-01-20T21:20:00,C9,hero_24,carry,8,24,2998,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_24 carry ended with 8 kills and 24 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 2998 seconds."
2069,2026-01-20T21:20:00,C9,hero_43,mid,30,0,1335,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_43 mid ended with 30 kills and 0 deaths. The team coordinated objectives effectively and used the hero_43 ultimate ability to swing crucial team fights. Match duration was approximately 1335 seconds."
2070,2026-04-23T14:44:00,Secret,hero_33,hard_support,8,31,3172,SEA,7.35,"In this match between Secret and a rival on patch 7.35, the hero_33 hard_support ended with 8 kills and 31 deaths. The team coordinated objectives effectively and used the hero_33 ultimate ability to swing crucial team fights. Match duration was approximately 3172 seconds."
